PHLDB3	MBIP	RAB30	TNFRSF19	IL13RA2	CDC16	GPR156	CRHBP	MIER2	C12orf59	KBTBD7	RALBP1	CNKSR1	KLHL2	SKAP1																																																																																																																																																							
OAF	SFTA2	CEACAM21	ATP1B4	NAAA	ARL4C	PLA2G10	F9	BOC	DKKL1	TRAC	ST3GAL4	LYPD4	CCL22	TM2D3	EPHA7	SIAE	ST8SIA4	CFB																																																																																																																																																			
ZDHHC13	C3AR1	IPPK	MRAP2	SPINT2	CD83	WBP1																																																																																																																																																															
COMTD1	IPO7	PEX19	COG5	STK11IP	XPO4	PNO1	PDCD4	TFIP11	USP28	ADSL	SIP1	IPO11	GEMIN5	SUGP1	PHKG2	SETX	DIAPH3	STAG2	TNPO2	EIF4G3	TNPO3	SPAG9	IFRD1	WAPAL	DARS	MSTO1	IARS	PRMT10	HEATR3	PHKA1	CCNT1	RGPD5	PBXIP1	IPO9	INTS3	C9orf80	HAUS7	KIAA1524	RARS	HOOK3	HIP1R	SMEK2	FAM73A																																																																																																																										
TMEM179B	SLC39A8	GPR21	FAM189B	PTGIR	TM4SF18	FAM189A2	TMX1	LRRC8B	UPK1A	TMEM107																																																																																																																																																											
WDR75	ASB7	WDFY3	RBM4	CACNB1	CDH5	CIRH1A	PLEK	C1D	NOL7	FBL	SERPINA12																																																																																																																																																										
ZSCAN1	PGBD1	PRMT8	MZF1	ZNF498	ZSCAN18	ZNF174	ZNF496	ZNF24	ZNF213	GOLGA3																																																																																																																																																											
COL10A1	C1QL4	NUMB	TOMM34	COL4A2	C1QL1	MPP1	GLT25D2																																																																																																																																																														
FAF2	PEX19	SETDB1	VPS52	INTS4	TMEM66	UBB	STOM	RRM2	C11orf46	KIDINS220	VPS13A	VPS13C	MFN1	ECSIT	UBAC2	RPTOR	ACAD9	DERL2	ATG9A	INTS7	EVI5L	VRK2	SQLE	C19orf52	CCDC109B	CAV1	TMEM159	TARBP1	CLEC11A	XPR1	RBM14-RBM4	SLC26A6	PJA1	CCDC90A	ATAD1	FUNDC2	MCM9	TRO																																																																																																																															
SMOX	FLNC	CCT3	CCT6B	ALDH1A3	CCT2	HERC1																																																																																																																																																															
PSMA8	PSMB4	PSMB9	PSMB3	PSMB7	PSMB1																																																																																																																																																																
RANGRF	MUC20	RAB3A	WDR59	RAB30	RAN	ZNF266	IGSF6	B2M	LRRC56	TSEN15	SGCZ	C6orf26																																																																																																																																																									
METTL19	MUC20	LOC554223	PLA2G10	F9	IL12RB1	LYPD4	PRKAB1	P4HA2	CCNJL																																																																																																																																																												
LGALS9C	SLC4A7	LGALS9	ANO6	ABCC4	DCX	SLC12A7	DAG1	RRAGC	SLC12A2	LGALS3	SLC38A9	TPM2	RRAGB	SLC26A6	TSPAN3	SLC12A4	ATG9A	CD47	ATP2B4	SLC12A6	SLC4A2																																																																																																																																																
AMD1	POMC	PTH2	ADCYAP1	DKKL1	RTBDN	SHC1	PRELP	GLTP	KPTN	C19orf21	DOK3	FBXO4	TCF25	SSX2	SNX21	SHC4	CCDC120	HDAC11	BMP7	CLEC11A	DNASE2B	POP4	BMP15	GRINL1A																																																																																																																																													
TP53TG5	PSME3	VPRBP	FAM192A	FNTB																																																																																																																																																																	
TAF5L	TADA3	PCDH20	TAF6L	TADA1	TUBB8	ATXN7L3	ALOX15B	PLAC1	TAF9B	TADA2B	TUBB3	MYCL1	CCDC101	FOXR2	SERPINB2																																																																																																																																																						
SLC25A16	RNF126	FAM131B	PPP6R2	CD79B	TPP1	EDEM2	DKK3	NRG1	CNDP1	PDCD1	SYP	HLA-DPA1	TOR1AIP2																																																																																																																																																								
FAF1	TCEAL1	BHLHA15	PRCC	MAGIX	YTHDF1	CHCHD10	CLEC3A																																																																																																																																																														
PDXDC1	SLC39A9	LAMP2	HS1BP3	TMEM184A	EDNRB	ARL13B	APLNR	LPAR6	SLC18A1	GPR77	CHRM4	CD244	SLC15A1	HTR2C	TMEM108	FAS	SLC2A12	PTGIR	SLC22A6	FPR2	CD70	FAM174A																																																																																																																																															
THAP7	NOP2	ASH1L	TRIM26	RPL18A	CEBPZ	EXOC1	NLE1	RPS27A	KIAA0020	RPL26L1	FBXO11	RPL32																																																																																																																																																									
MRPL24	MRPL41	MRPL10	RPL6	RPS8	MRPS30	RPL18	MRPL39	MRPL37	MRPL42	MRPL47	MRPL50	MRPL4	MRPL28																																																																																																																																																								
ZACN	C7orf44	ITGA2	SUN1	LMBR1	DPY19L4	GP1BB	MR1	POMT1	MFAP3	FZD7	GRAMD1A	C10orf35	CCPG1	TMX4	LOC100507680	SLC41A3	TMEM39A	ALG9	GJC1	MFSD8	TMTC3	GPAA1	DNAJB9	SLC43A1	MOSPD2	EDEM1	LPPR3	SLC47A1	EDA	KIAA2013	ATP11C	GJA1	KIAA0090	TMEM214	TMEM219	FAM69A	LRRC8C	C4orf32	TTC17	C1QL1	AMIGO1	TRPM7																																																																																																																											
PRKAR2B	KIAA1683	AMY1C	PRKACB	AKAP14	ZG16B	AKAP1	SSX2	GJB7	AKAP5	AKAP11	PRKACA	CRYBG3	HAX1	CSNK1E	AKAP2	SPA17	PRKX	PALM2-AKAP2	NAA25	LOC100134230	ALX3	CDK5RAP2	ZNF707	PRKAR1A	PDE4DIP	MAPRE1	PRKAR2A	PRKACG	AKAP7	AKAP9	MAP2	AKAP13	NUFIP1	CSNK1D	PRKAR1B	ROPN1																																																																																																																																	
RBM12	CCDC83	CIR1	KLHL20	FGB	MRPS11	USP47	CYP1A1	SNRNP27	CNTF	C7orf52	GSTO2	C4orf43	GAS2L1	WRAP73	GTF2E2																																																																																																																																																						
C9orf6	PUS10	ZHX2	TAOK2	TAOK1	POTEF	CBY1																																																																																																																																																															
ANAPC7	C16orf87	MAGIX	LAMP1	CDC16	ANAPC13																																																																																																																																																																
LYZ	WWOX	HBM	SNX27	FRMD1	DDX31																																																																																																																																																																
ADD2	ALDH16A1	ADD1	NUFIP1	NUDT12	SERPINB13	ROCK2	ANKRD29	DUSP23	DEF6	ROCK1	ADD3	DPPA4																																																																																																																																																									
KIAA1429	ZC3H18	CLK3	ZNF645	DEFA5	TSPYL6																																																																																																																																																																
C5orf54	CRLF3	ZNF507	ARNTL2	ARID3A																																																																																																																																																																	
COLQ	LEPREL4	P4HA1	BCHE	TEX15	LEPREL1	PLOD1	PLOD2	GLT25D2	LEPREL2	COL4A2	POLR2A	FBLN1	FN1	CRTAP	LEPRE1	TRIM68																																																																																																																																																					
ITGA5	ADAM32	FAM19A4	BTNL3	LGALS8																																																																																																																																																																	
TOX4	CST6	KLK7	KPRP	PPP1R10	IFNA13	A2ML1	ALOX12B	SERPINB8	TOX2	SERPINA12																																																																																																																																																											
ENPP4	LGALS9	IPPK	LPAR1	LGALS3	LGALS8	LMAN2L	IL17RC	SOX2																																																																																																																																																													
ALDH2	IGHG1	FGG	FGB	CALML5	SERPINB5	SERPINA1	ALDH1A2	IGHG3	FGA	TF	IGKC	IGHA1	IGHG4	APOA1	ALDH6A1																																																																																																																																																						
NUFIP1	MAP1A	FAM49B	CAMK2A	L1CAM	VSNL1	GRIA2	CAMKV	GNG2	CALB2	GPATCH4	CDH13	RUVBL1	H2AFY2	RBM4B	PPP3R1	BIN1	PRKAR2B	SNAP25	HBA2	MAPRE3	GNAZ	PDE2A	SNCB	SLC12A5	CPE	RSBN1	DNM1	DPYSL3	ATP4A	CAMK2B	DPYSL2	NTM	HIST1H2BL	ATP6V1C1	CRMP1	STXBP1	PLXNA2	SYP	ADD2	NXF2	MAP2K1	RPL13	RAB3A	DNM1L	GNAO1	NDRG4	RAB5B	ZNF324B	STX1B	GNG7	GNAQ	PPAN	DPYSL5	EPB41L1	ANK2	SFXN3	RAB3B	NAPB	DCLK1	ZNHIT3	HIST1H1B	CNTN1	HPCAL4	HPCA	MAP2	SRCIN1	MAPT	DCX	GPM6B	SYT1	STX1A	MAP1LC3B2	GPM6A	RAB6B	TRIM2	EDIL3	SNAP91	SYN1	GLS	GPD2	NCALD	ATP2B2	NCAM1																																																																																		
EPC1	YEATS4	RUVBL2	C20orf20	MORF4L1	HIST1H2BA	PLAC1	MEAF6	MORF4L2	KAT5	FOXR1	MYCL1	FOXR2	RUVBL1																																																																																																																																																								
MARCH7	BBS7	TGFBR2	UBXN1	HCCS																																																																																																																																																																	
DDX50	RBM34	GTF3C2	TNFRSF13B	RRP8	LUC7L																																																																																																																																																																
POMC	KLHL15	AMD1	TTL	UBR4	E2F4	TSPAN11																																																																																																																																																															
RPS2	MRPL52	C1QBP	RIOK1	ZNF498	RPL23A	YBEY	RRS1	C16orf88	PRMT3	STAU2	HERC5	NAT10	H2AFX	RPS3	C17orf79	DHX57	TSR1	PURB	RPS10	RPS17	NOB1	ZNF277	PRR3	AATF	YBX2	GTF3C2	CLNS1A	HIST1H1A	UTP3	ZNF496	RAD18	NAP1L5	YBX1	MPHOSPH10	RPL26L1	NGDN	KRR1	ANGEL2	PDCD2	RPS3A	PELP1	SF3B1	RPS15	SIRT1	RPS27A	ZNF574	PDCD2L	UTP23	TOR1AIP2	TOE1	RPS24	LTV1	RPS5	ZCRB1	NOL10	HIST1H1E	RPSA	RRP12	TEX10	CHERP	FCF1																																																																																																								
C16orf87	CDC27	ANAPC7	ANAPC1	FZR1	MIER2	ANAPC5	ANAPC4	HIST1H2BA	H2AFX	ANAPC2	ARID5B	ANAPC16	NEK2	CDC23	MIER1	MIER3	HDAC1	CDC16																																																																																																																																																			
TTC35	FAM158A	KIAA0090	TMEM111	COX4NB	TMEM93	MMGT1	C15orf24	TRDN	C19orf63	TMEM85																																																																																																																																																											
MAN2B2	NAAA	FBXO6	PRR14	SIAE	C4orf26	FUCA2																																																																																																																																																															
ANKRD12	SGPL1	SLIT2	ULBP2	PHYHIP																																																																																																																																																																	
ELOVL2	C3AR1	GPR21	LPAR1	TRIM13	SLC39A4	SLC22A9	FPR2	VIPR2																																																																																																																																																													
SCIN	TMOD1	BCL7C	ACTR1B	TMOD2	BCL7A	LSP1	TMOD3																																																																																																																																																														
RNF113A	C9orf41	CSNK2A1	AASDH	CSNK2A2																																																																																																																																																																	
KIDINS220	FAF2	FGFR2	CEACAM21	VSIG1	CGRRF1	XPR1	C21orf63	MANSC1	MAGEE1	CD79B	DKKL1	CDH5	VSIG4	MRAP2	B3GNT1	CLMP	TNFRSF1A																																																																																																																																																				
C19orf45	FAM83H	TARBP1	FGFR1	HSPA8	LONP1	BRCA2	PTPRD	UBR3	ANKFY1	CADPS2	KLHL23	WDR47	PPP2R2D	HAPLN3																																																																																																																																																							
NSMCE4A	NSMCE1	CCDC151	BRCA2	ZNF597	NDNL2	PJA1	SIRT6	C6orf141	IER2	DNAJB2	SMC6	AKT2	L3MBTL1	TSPYL6	ARNTL2	SMC5	TULP2																																																																																																																																																				
PRR20E	C1QBP	ATF7IP	POU2F1	GTF3C2	NFYC	C1orf103	BCOR	ZNF593	SETD5	SIAH1	SIAH2	NSUN2	CREB1	YY1AP1	SAMD11																																																																																																																																																						
PSMC5	BIRC6	PSMC6	CCDC41	FAM175B	VPS52	SSNA1	PSMD1	PSMD12	EDEM2	TRAF6	FAM40A	PSMC3	PSMD3	PSMD11	SIKE1	MED4	RALBP1	ZFAND2B	RECQL	SKA1	MOBKL3	HBB	CCDC74B	IKBIP	PSMD14	PSMD5	PSMC2	STRN	PSMC4	PSMD2	PDCL	PSMD7	ADRM1	COG4	PSMD10	CCDC92	ITPRIP	PAAF1	GIT1	PSMB3	GCC2	RGPD8	PSMD4	PRKG1	FGFR1OP2	UCHL5	THAP11	RGPD5	PSMC1	PSMD13	FAM175A	PSMD6	RUNX1T1	USP4	PSMB9	TXNDC11	ATF7																																																																																																												
MAPK8IP3	WDR54	TNKS	TNKS2	MAPK8IP2	RCCD1	ACTR10	DCTN4	SPAG9	C3orf43	DCTN6	MAPK8IP1																																																																																																																																																										
AVIL	ALMS1	DDX11	RICTOR	SCYL1	THUMPD3	ZFYVE20	MYO1F	FIGNL1	TUBB3	TUBA4A	WDR59	TUBB8	DDX11L8	MYO5A	MCM8	DOCK7	C14orf80	USP47	DUS3L	BBS1	MYO1B	DCTN6	BRIP1	MYO5C	RIPK4	VIL1	TMOD2																																																																																																																																										
ST3GAL6	PTCH1	SLAMF1	PON2	CHRNA3	NCEH1																																																																																																																																																																
CCDC84	WDR83	SNRPG	TUT1	GINS1	SNRPE	PRPF3	TXNL4B	SART3																																																																																																																																																													
TAF9	TADA1	ATXN7L3	TAF6L	TFEB	TAF7L	TADA2B	TRPC5	MYCL1	RPS14	TAF8																																																																																																																																																											
NUP107	SPAST	UXS1	SEC13	CD70	NUP43	C19orf75																																																																																																																																																															
SH3GL3	NCF1	SH3GL1	SH3GL2	ARHGAP8																																																																																																																																																																	
LPHN3	C3AR1	IPPK	LPAR1	FLRT1	CLEC2D	MMP26	ASGR2																																																																																																																																																														
KIAA1279	KIF13A	KIF13B	CCDC89	KIF16B	TPTE2	GORASP2	KIF1B	KIF15	KIF3A	KIF3B	BBS1	KIF14	KIF3C	KIF1C	KIF18A	PPP1CC	PNKD	KIF1A	STARD9	TIGD4	VPS37D	KIF18B	PPP1CA	DHRS13																																																																																																																																													
GPAA1	YIPF3	ZACN	HTR3A	PTGIR	TREH	PIGK	LYPD3	MOXD1	PTP4A2	PIGT	ATP5B	VNN2	GABRG2	GABRA3	PRSS50	DPEP1	ARF6																																																																																																																																																				
SLC47A1	PTH1R	NT5E	GPR21	FAM189B	HTR3A	SLC39A4	GABRA3	ZACN	SLC17A2	HTR3C	CLEC2D	GABRE	GPR114	TM2D2	LYPD6	TCTN2	UPK1A	KIAA1467	SLC39A12	TMPRSS12	PTGIR	CHRND	NRN1	TPM2	SGK196	B3GNT1	ATP2B2																																																																																																																																										
TRPM4	FNDC4	CD79B	LGALS8	IFT57	CCDC107	UPK1A	TRPM8																																																																																																																																																														
DIP2B	ARFGAP1	EFNB2	HAVCR2	CNKSR3	SELE																																																																																																																																																																
RAB5C	GNAT3	RAB5A	CHM	CHML	GDI1	SUN2	GDI2																																																																																																																																																														
CABS1	TRAPPC2	TRAPPC10	TRAPPC4	TRAPPC2L	TRAPPC9	TRAPPC1	TRAPPC5	C7orf43																																																																																																																																																													
JMJD4	KIAA1683	NCAPH2	SSH3	FAM19A3	PRG2	RFPL4B	CHST8	CCT3	HNRPLL	RBFOX2	LYPD4	LIG3	APOBEC3D	SNX20	C4orf26	CCNJL	CDC16																																																																																																																																																				
PCMT1	ALDH16A1	KCTD3	KLHDC5	KLHL18	MAN2C1	ABI2	DTYMK	CSNK1E	TMEM102	KLHL20	KLHL24	DERA	KBTBD6	ABI1	RAB3IP	SHKBP1	COPS7B	RPIA	KBTBD7	PDPR	YDJC	PYCRL	C18orf8																																																																																																																																														
WFDC2	PTPRF	PDIA5	BTBD1	FKBP7	TMEM85	CRTAC1	GRN	WDR81	EIF1AX	WDR91																																																																																																																																																											
WDR62	KIF2B	A1BG	MAPK8	C6orf141	DNAJC7	AURKA	ZBBX	FAM46A	P4HA2																																																																																																																																																												
PPP4C	CCDC6	LCMT1	PPP4R2	PPP4R4	SMEK1	PPP2R2D																																																																																																																																																															
SERPINA5	HECTD3	FURIN	FBXO2	EPSTI1	MIA3	ZZEF1	CANX	CTAGE5	HGFAC	WWOX																																																																																																																																																											
ATP6V0D2	VMA21	TMEM199	ATP6V0D1	FKBP15	ATP6V0C	ATP6AP2	ATP6V0A2	CCDC115	ATP6V0A1	TCIRG1	KIAA2013																																																																																																																																																										
GDF5	SELENBP1	PKP3	CALML5	SERPINB5	DUSP14	KPRP	CRYAB	CRABP2	RAB3IL1	SERPINB13	SERPINB7	CALML3	SNRK	VSIG8	PLCD1	TMEM102	FABP4	RAB3IP	LRRC15	SERPINB2																																																																																																																																																	
DDB2	SUPT6H	CRYBA4	SAMD4A	CCT2	SSSCA1	CCT7	COPS7A	DDB1	FGL1	SCCPDH	COPS8	APEX2	PFDN4	FOXN3	CUL4A	PFDN2	CUL4B	COPS4	SPATA6	TIGD3	COPS7B	GTSE1	COPS2	COPS5	PFDN5	COPS6																																																																																																																																											
QRSL1	GATC	ARSG	PET112L	USP47	GPBP1L1																																																																																																																																																																
ACTR2	ARPC1B	ACTR3	ARPC1A	ACTR3B	ARPC3																																																																																																																																																																
TJAP1	APBA3	SYNC	FHL3	CORO1A	APBA2																																																																																																																																																																
CHM	RAB11A	RAB17	RAB32	RAB7L1	RAB5A	RAB3A	RAB30	RABGGTA	RAB31	RAB9A	RAB11B	RAB1B	CNTF	RAB6B	RAB8B	RAB9B	RAB7B	RAB27B	RAB5C	RAB1A																																																																																																																																																	
C12orf74	GPD2	AARSD1	TUBA4A	TTC19	RALGAPB																																																																																																																																																																
SIDT2	YIPF3	PTH1R	TMPRSS12	GPR21	TM2D2	TMEM30B	HTR3A	GPR114	PNLDC1	LYPD6	CHRND	FAM189A2	SLC39A4	STS	GABRD	UPK1A																																																																																																																																																					
TMEM51	HSPA12A	GALC	WWP1	CUEDC1	HECW2	NEDD4	NEDD4L	TTI1	ITCH	FNDC3A	SLC39A11	PDCD4	WWP2	PTER	FAM114A2	SUSD3	C20orf24																																																																																																																																																				
MIOS	KLHL20	BBS7	DOK3	LGALS3BP	RGS20	RFPL4B	GATSL3	PFDN4	SEC13	RFPL2	FAM19A4	CCT7	LPXN																																																																																																																																																								
FOXS1	PPP2R2D	ACOX1	MIPEP	PPP2R1B	PPP2CA																																																																																																																																																																
CLNS1A	SNRPF	RPS2	SNRPG	DDAH2	ADCYAP1	SNRPE	FARP2	EPB41L2	RBFOX2	SNRPN	RPL15	LSM6	GAR1																																																																																																																																																								
BUD31	WDR83	C11orf57	C16orf57	AKIRIN2	TSSC4	SNIP1	PPIE	SNRPN	SYF2	KIAA1143	PRPF19	SNRPA1	RNASE1																																																																																																																																																								
HIST2H2AC	KIAA1683	FOXP2	RRS1	VSX1	C13orf31	MMP2	ALDH3A1	LINGO1	MAP3K13																																																																																																																																																												
SNRNP27	C9orf89	C6orf211	SLC9A3R1	OXSR1	PICALM	ADSL	ARF6	PKM2	PAK2	HMGN5	TXLNA	PDCD10	CLPP	USO1	TPP2	NCAPD2	LSM5	GTF2F1	DUSP3	PBK	PLS1	NAA50	GLS	HDGFRP2	PARP1	UBA6	CYB5R3	HDLBP	EEA1	RECQL	WDR5B	MST4	TXLNG	CHORDC1	PTPN11	SNX6	UBE2T	SAR1B	DIS3	PSMF1	PAPSS1	MAPRE2	AK4	SYAP1	ETF1	RAB2A	VAMP3	TLN1	SF3A1	SNRPG	VRK1	SBDS	BLVRB	PPIL4	PPP1R8	SNRPN	HSPA14	MTX3	SLK	RBM12	PRRC1	CTNNBL1	OTUB1	MAPK3	CCDC51	EEF1A2	NARS	SEC23IP	LUC7L2	PRPF3	EIF2A	QKI	NUP35	NAA15	QRICH1	RPRD1B	HINT1	PMVK	CKAP5	CHD4	TOMM34	CGGBP1	DENR	FEN1	PIN1	SNX3	MCTS1	DAK	SNRPE	RBM42	SNRNP40	DDX46	S100A13	ILKAP	LASP1	RPRD1A	PAK3	ARF5	SMEK1	LETM1																																																																	
ANKRD49	CPNE4	FKBPL	CPSF4	RCBTB2	CSNK1D	CSNK1E	HIF1AN																																																																																																																																																														
UBAC2	FAF2	S100A16	KLK7	PCYOX1	TBC1D15	SLC17A2	HAL	KPRP	CPA4																																																																																																																																																												
ATR	VASN	CD274	CEACAM21	SCN2B	GYPA	PVR	TNFRSF1A	GYPB	OPRM1	VSIG1	DKFZp686O24166	PDGFRB	TNFSF8	LYPD3	SCARA3	ATRIP	SCN3B	BSG	ALDH3A2	VSIG2	CA14																																																																																																																																																
KHDRBS2	ACAD11	ACOX1	SUZ12	CRBN	CAPG	KLHDC5	RFWD2	FOXA3	NAGK	MAPK3	MVK	BTRC	CUL1	CTC1	SUPT5H	KHDRBS3	ATG7	PTER	WDR45L	FBXW11	PLCG1	USP7	ACAA1	AURKA	YRDC	KHDRBS1																																																																																																																																											
RAB25	RAB11A	FAM60A	CDK15	PDE4DIP	RAB11B																																																																																																																																																																
MCM10	TMEM171	APP	RELL2	MCM7	IKZF5	KBTBD5	CACNG5	TPH1	MCM6	MCM4	TEX264	CAV3	MCMBP																																																																																																																																																								
ACTR3B	CHURC1	CCT6A	ACTR2	ARPC5L	PDCL	ARPC3	ARPC4	CCT3	OSBPL3	CCT4	CCT8	TCP1	CCT2	ACTR3	ARPC5	ARPC1A	ARPC1B	CCT7	ARPC2																																																																																																																																																		
C21orf63	TMEM192	SACM1L	LOC100510688	TYW1	SPTLC2	EPHX1	SLC27A6	POLR3A	ETNK1	ATP2A3	TSPAN6	DNAJC1	CTDNEP1	PDZD8	GRAMD1C	RETSAT	KIDINS220	DBF4B	BMPR1B	UPK3BL	VTI1B	EDA	PNMA2	NRP1	PIGA	DHRS7	PNPLA6	SLC39A3																																																																																																																																									
DND1	EMB	ACTR3C	VCPIP1	ATXN3	RALGAPB	PAIP2B																																																																																																																																																															
ANAPC13	ANAPC10	CDC27	ANAPC1	ANAPC7	FZR1	ANAPC4	ANAPC5	ANAPC2	ANAPC16	CDC26	CDC23	FBXO5	CDC16																																																																																																																																																								
HERC4	C1orf94	KLHL10	FAM189B	FDXACB1	NLRX1	APOBEC3D	MOCS3	ALOXE3	WRAP73																																																																																																																																																												
ASAP2	GRB2	NCK2	ASAP3	SH3KBP1																																																																																																																																																																	
ZFYVE20	EHD4	MUSK	IFFO1	VPS45	EHD1	AVIL	EHD3	PCDHA4	LMX1B																																																																																																																																																												
AZIN1	OAZ3	KLC2	OAZ2	OAZ1	KLC4	KIF5B	TDP2	KLC1	KIF5C																																																																																																																																																												
KLHL7	KLHL6	MSRB3	CUL3	C9orf41	SDC2	STAT5A	ARIH1	NUP50																																																																																																																																																													
EML4	TKT	TUBB2B	PHKG2	TUBB2A	EML1	CTAGE5	TUBB	PRPS1	TUBB3	FBXO28																																																																																																																																																											
KIF5B	TRAK2	C19orf46	MAP7D2	EXOC1	DTNBP1	AZIN1	TRIP6	COG6	MYCL1	CCDC101	NUP43	KLC1	HOMER1	KPTN																																																																																																																																																							
PNPLA2	ALOX5	TXNRD2	C19orf52	PEX14																																																																																																																																																																	
MTMR7	HNRNPC	MTMR8	C16orf42	MTMR9	MIA3	RALGAPA2	MTMR6																																																																																																																																																														
WDR5B	CCT6A	RPIA	CCT3	CCT4	HSF2	RNF220	SNRNP27	CCT6B	NUDT9	TCP1	RRP12	CLTCL1	CCT2	ZNRF2	SEPN1	CCT7																																																																																																																																																					
SCGB2A2	PXDN	HPSE	PCOLCE2	TMEM59L	MAN1A2	PPP1R9A	LAMB2	LOXL2	GYLTL1B	ERN1	ECEL1	LEPREL2	FSTL1	DNAJC1	LPCAT4	UGT8	MAN2A1	CHST3	CHSY1	FGFR4	SCCPDH	EPHB4	COL14A1	CHSY3	NDST2	GLG1	B4GALNT3	GLB1L	CRLF1	FLT1	LRIG1	C3orf39	SLC27A2	LARGE	FAM55C	SEMA4D	TPST1	PTGES2	ODZ3	SLC25A4	GDF11	ERO1LB	GCNT1	ITGA4	LAMA3	PTPRG	IDUA	SEPN1	GPC4	LAMA5	SERPINE2	MGAT5	TARBP1	XYLT2	PLXNA3	PTRH2	EXT1	CNTNAP3	SEMA3C	CHPF2	GNPAT	C3orf64	PRSS23	TMEM2	SLC25A17	GPC3	TTC17	TCTN1	CHST10	GXYLT2	ST8SIA4	ARSK	NAGLU																																																																																												
PSMC2	UCHL5	MTMR1	SMC1A	CCDC74B	PSMC1	ADRM1	PSMD12	PSMC5	CCDC92	NEURL4	PSMD5	PSMC3	RAD21	PSMB3	PSMB9	SMC3	PSMC4																																																																																																																																																				
COMMD8	COG5	COMMD2	CCDC151	COG3	E2F6	COMMD5	CCDC22	BOLA1	UBB	QSER1	TFDP1	COG2	COMMD4	COMMD9	TFDP2	FAM45A	ATP9A	COMMD1	COG8	UIMC1	COG6	C16orf62	COG7	KIF2B	COG4	COMMD10	COMMD7	FAM167A	COMMD6	COG1	VPS29	COMMD3	CCDC93	DSCR3																																																																																																																																			
H3F3B	SGOL2	KIF3A	C13orf31	NASP																																																																																																																																																																	
BACE2	TMEM30A	HLA-E	ATP1B3	ARSG	IFNE	TCTN2	CHST6	CLEC2D	CD1E	TMPRSS11B	CD97	MPPE1	ST8SIA4																																																																																																																																																								
PIK3C3	C13orf18	LGALS7	NRBF2	ATG14	PHF15	SKAP1																																																																																																																																																															
WASF3	CENPF	CYFIP2	SUPV3L1	HOXB9	C3orf10	SLC9A3R2	LPP	ABI2	FRA10AC1	GTF2IRD1	KIAA1217	FTSJD2	NCK2	TIMM50	CCDC53	CD47	ABI1	NCKAP1	CYFIP1																																																																																																																																																		
ZFP41	LIMA1	LDLR	RAI14	NELL2	LRP4	LTBP1	AGRN	FBLN5	ARIH1	PYGB	MRTO4	CNRIP1	PYGL	UBE2O	AKAP1	RAD18	LRP1B	LRP1	ZC3H4	SAFB2	NOTCH2	FBN2	LRP2	PPP1R10	FBN1	SORL1	C18orf25	LTBP4	FBLN1	NOTCH3	FRAS1	KBTBD7	GRN	MPRIP																																																																																																																																			
PNPO	FBXO25	FGB	RAGE	MTERF	SLC25A32	ARL6IP6																																																																																																																																																															
CD97	PIGG	JPH1	GPR89A	NAGPA	NDUFB8	ND5	EMR2	CYP2C9	NNT	YIPF3	BET1	MTCH2	TMEM120B	NRAS	FDFT1	YIPF6	GPRC5B	SERINC1	TMEM223	MFSD8	TMEM171	BACE2	TPST1	B4GALT7	TSPAN15	ADARB1	UPK1A	EXTL3	LEMD2	GLT8D1	IPPK	LPAR1	ZDHHC21	ALG6	TNFSF8	ZDHHC18	GNB2	TMPPE	VDAC3	POTEF	SYNGR2	SLC29A1	HMOX1																																																																																																																										
ZNF664	RGS20	IGFBP1	VWCE	RETN	ZNF227																																																																																																																																																																
F5	MMRN1	OLR1	TNFSF8	KLRG2																																																																																																																																																																	
ATP1B4	RTN2	KIAA0090	FCGRT	CNTNAP3	TMEM59L	TMX4	BTN2A2	TXNDC15	GAS6	ITGA7	TMEM67	SPPL2B	ATP1A4	OAF	TGFBR3	JAG2	ENTPD7	TMEM8A																																																																																																																																																			
GINS3	TIMELESS	GINS1	CLSPN	TIPIN	HIST1H2BA	CSNK1G2	MCM7	H2AFX	GINS4	GINS2	SSRP1	GTF2E2																																																																																																																																																									
RBM17	ZRSR1	SFSWAP	SF3A1	CCDC75	ACTA2	ZRSR2	RBM5	SF3A2	CHERP	ACTBL2	SF3B1	WDFY2	RBM10	SF3A3	SF3B2	U2SURP																																																																																																																																																					
ATP8B2	YIPF3	SLC6A15	HTR3A	KITLG	CD79B	TMED2	SLC39A4	CLEC2D	B3GNT1	SPINT2	CHCHD10	MCOLN3																																																																																																																																																									
IQCB1	NCAPH2	CSGALNACT2	RNF135	FCGRT	CEP290	CDC16	EPHA1	PCDHB11	SIRT6	EXOC1	LTBR	SCARA3	ADAM32	CDH5	BSG	SPINT2	CA14	PEG10																																																																																																																																																			
CCT6B	LOXL4	TSSC1	TUBA1C	LRRC10	CCT3	TUBB2A	DCAF11	WDR77	CDK11A	DCAF8	WDR34	HDAC1	KLHDC8A	RFWD2	ACTL6A	DCAF5	PEX7	TBL1Y	KLHDC2	WDR5B	RAP2C	BUB3	THOC3	MLST8	DCAF10	HCFC2	PLB1	WDR83	RPE65	ODF1	STRADB	MAPK10	KDM4B	DNAI2	TTLL9	FBXW4	RHOF	WDTC1	KLHL33	C1orf127	PNPLA1	SEPT12	TUBG2	ACTBL2	SMOX	WDR86	GNB2	MRPL38	SEC31B	MAPK15	NUP43	TUBA1B																																																																																																																	
ACTA1	TLE3	ZNF324B	HIF1A	NCSTN	PPP1R1A	ANXA8	DMC1	CAP1																																																																																																																																																													
