0	1	2
MRPL41	MRPL55	0.986369
NCL	SUPT4H1	0.0684202
RBM34	RPS21	0.102352
RFC1	TRMT1L	0.0928941
MCM5	CCDC88C	0.104168
ZBTB24	RPL15	0.271971
VTI1A	STX10	0.67237
NOC3L	DDX47	0.109263
YTHDC2	IGF2BP3	0.262245
SSH2	CORO2A	0.438863
RPL34	ATP5O	0.203231
SRPK2	RPF2	0.07482330000000001
SPATS2	PRC1	0.123797
PRPF31	USP39	0.46548
ANXA2	CFL1	0.910366
FARS2	RPL36A	0.146788
SRRM1	CHD4	0.146805
DDX54	KRI1	0.697303
MRPL42	RCC1L	0.279465
MAPKAPK3	MAPK11	0.978872
RPL10A	RPL11	1.0
RBMXL1	SRSF9	0.129685
ATP4A	HAX1	0.268889
RPL13A	NCL	0.320602
DHX40	PCGF1	0.104417
MTHFD1	NOLC1	0.0
SSB	RPL3L	0.0
CEBPZ	RBM28	0.908879
RPS2	HSP90AA1	0.394262
ZCRB1	NMNAT1	0.0775446
LUZP1	SPECC1	0.5
C1orf35	LARP7	0.45288
SIPA1L1	ZNF140	0.140692
ZNF444	PGBD1	0.16064
DRG1	GNL3	0.140426
RPL22L1	RPS9	0.0
NUFIP1	CALB2	0.31650500000000004
NACA2	MTHFD1	0.0
XAB2	WBP11	0.0
DNAJC1	TPPP3	0.0
FANCI	MON2	0.6396350000000001
DCLK1	DGUOK	0.193859
NDUFA5	NDUFV3	0.238157
HIST1H1C	RPL3	0.126059
CDC5L	TCERG1	0.41614
PCGF3	GPATCH2L	0.140692
DDX54	CCDC86	0.671901
RUFY1	DNTTIP1	0.123789
AFAP1	CORO1C	0.6586380000000001
FLII	CORO1C	0.228142
IPO8	BTAF1	0.556966
CHERP	GNL3	0.195964
ODF2	THAP3	0.151455
NUDT21	RBM15	0.975916
DCLK1	DNM1L	0.439122
PES1	WDR36	0.136237
CBS	TAGLN3	0.0
LSM7	PITHD1	0.309823
PPAN-P2RY11	NOP53	0.903478
NVL	RPL26	0.729485
AP2A1	FCHO2	0.877883
CHPF2	PLXNA1	0.359941
CAND2	NF1	0.34057
RAB3GAP1	MTDH	0.0952728
NUP93	NUP107	0.915559
PWP1	MYH7B	0.0
NOP2	POP1	0.993134
RPSA	RPL12	0.999969
CDC23	GNPTAB	0.5756979999999999
SETDB1	SARAF	0.104198
RPL18A	USP10	0.250735
RASIP1	FBXO46	0.105543
EXOC6	EXOC3	0.987658
MED15	CDK19	0.757105
UBXN6	VCPKMT	0.989974
TCERG1	CD2BP2	0.217416
PAK1IP1	DRG1	0.1067
REEP6	ATP1B3	0.0
CHST14	NETO2	0.170156
RPL13A	BTF3	0.0401523
CCDC137	ZNF771	0.904351
TTF1	NOL10	0.134127
RRP1B	ZNF622	0.1051
RPL22	RPS25	0.999899
ODF2L	CCDC122	0.171414
KPNA2	NUP153	0.60049
ABT1	GNL3L	0.0
DIMT1	RPL39	0.0
CWC22	SRSF9	0.225797
MRM3	MTERF3	0.100538
SRRM2	DDX46	0.943723
MEPCE	GRWD1	0.0
DPF3	TBL1XR1	0.0
ANKRD52	KIAA0391	0.125737
AP1M1	AP1S1	0.9912
POLE	POLE4	0.8370709999999999
SERBP1	MRTO4	0.345218
DDX18	LARP1B	0.182133
ADRM1	PSMD11	0.99924
RPL37A	UTP20	0.0
RPSAP58	POR	0.0
TRIM38	SMC1A	0.5483399999999999
DHX29	DHX30	0.14055
B3GAT3	NLGN2	0.707929
UAP1	SERPINC1	0.485859
PTPRK	SLC9A6	0.345713
NOL6	HIST1H1B	0.14055
GSR	HSD17B14	0.826786
RRP15	MTHFD1L	0.0
ZC3H14	KIAA1429	0.267115
NSUN2	RPL3	0.562713
RBM34	NGDN	0.112211
GTPBP4	RIOX1	0.27386900000000003
CDC5L	DHX8	0.934898
RPL26L1	RPL37	0.997589
NEXN	MYH9	0.743247
NUDT21	CPSF6	0.98503
CCDC137	UPF1	0.548395
NPM1	RPS7	0.478901
FOPNL	CSPP1	0.323662
U2AF2	WBP11	0.169307
UTP20	GRWD1	0.0
RPL8	NOL6	0.535428
RSL24D1	NOC3L	0.519949
MRPL37	MRPL17	0.999072
HGH1	CYP27A1	0.0
PABPN1	RSRC2	0.0
COMMD7	COMMD2	0.793086
ZBTB11	DDX54	0.368914
AATF	GNL3	0.621045
CDH13	MAPRE3	0.345713
PRR11	RPS3	0.28782800000000003
RPS3A	RPS8	1.0
SIAH2	JSRP1	0.0
RAB13	RAB8B	0.0
BRWD1	DCAF16	0.0
ITGB1	FZD6	0.5981489999999999
BRD7	SS18	0.06987919999999999
RPS27L	RIOX2	0.0871576
RBP1	GSTP1	0.0
ZNF460	PRG2	0.715496
TTC14	HNRNPCL1	0.0
YBX3	FOCAD	0.0960696
HIST1H2BA	MIER3	0.987352
SDC4	ARHGAP29	0.133456
ZNF512	SF3B2	0.412991
RPS15	RPL30	0.999999
ABCF2	CAD	0.0428408
UTP18	ZCCHC3	0.07785039999999999
NAT10	SRRM1	0.111562
ZNF512	ZBTB24	0.35416
TUBA8	RPS3	0.0762842
MRPL39	SLC25A10	0.349582
NSD2	UTP18	0.242646
SKIV2L	LLPH	0.0
NVL	DDX18	0.8523879999999999
COBL	MYH9	0.398884
NDRG4	NAPB	0.414998
DHX30	RIOX2	0.692878
BCOR	RYBP	0.96802
UBE2I	SUMO1	0.395466
CCNB1	PKMYT1	0.739629
FCGRT	CYB5D2	0.2869
CTBP1	RREB1	0.977221
EIF3B	HNRNPU	0.179091
HSPD1	RCN1	0.971762
PA2G4	RPS4X	0.964487
L1CAM	SNAP91	0.6375390000000001
RBM34	RPL17	0.962462
HNRNPA1	RBM3	0.622997
MAK16	UPF1	0.08909589999999999
VBP1	PFDN5	0.940923
SPATS2	TNIK	0.123797
EIF3I	EIF3H	0.996451
UBE2D2	OTUB1	0.432773
ZNF140	FRMD4A	0.171414
GTF2H2	GTF2H4	0.901124
ZSCAN25	RIOX2	0.0958457
DDX3X	DDX5	0.975928
GSN	PPP1R12A	0.176344
RPL11	RIOX2	0.75765
PSMD7	PSMD3	0.999993
DOHH	EIF5A	0.5122760000000001
LSM4	SPTBN2	0.938108
RPL13A	RRP12	0.954175
PTCD1	MRPL58	0.326602
PRPF3	PPM1G	0.0
DARS2	ANXA3	0.0
UBE2F	TIAL1	0.562333
MPG	USP10	0.5
NHP2	RPL27A	0.04563
NIFK	PAPD5	0.911887
DOK1	ARHGEF6	0.151455
NVL	NOC4L	0.340945
CHD4	CDK2AP1	0.99556
SURF6	RIOX1	0.112281
SPECC1	MYO5A	0.765459
ZBTB24	RPS17	0.0
TTF1	CCDC137	0.71015
WDR3	BCCIP	0.225523
SNU13	PRPF19	0.975925
SPATS2	HNRNPU	0.922233
CCDC137	GTPBP4	0.999328
NOP10	RPF2	0.7975260000000001
IGF1R	INSR	0.921316
YBX2	TTF1	0.152187
RPL35A	TUFM	0.058909400000000015
RPS18	ZNF622	0.8659129999999999
RPL9	RPLP2	0.997256
ACVR1B	PTPRF	0.548395
ZNF770	RIOX2	0.149143
CWC15	SF3A2	0.108694
RPL35A	IGF2BP3	0.151087
RPL10A	RPL14	1.0
NSUN2	RPS17	0.283621
DPYSL4	HPCAL4	0.313012
FARS2	SDAD1	0.0
BAIAP2	WASF2	0.942865
LMNB1	PSIP1	0.119504
HOMEZ	PPP1CA	0.700738
AKR1D1	ALDH5A1	0.0
KPNB1	SNRPD1	0.905818
RPS16	RPL36AL	0.999739
USO1	SEC24C	0.285727
LMNB1	USP39	0.0651942
SPTY2D1	WDR36	0.0
PA2G4	G3BP1	0.961335
H1F0	MTHFD1	0.0
CLUAP1	TRAF3IP1	0.151455
CDC27	GNPTAB	0.23210300000000006
RPS16	RPS27A	0.999984
ZNF189	DHX57	0.257594
EIF1AX	CALR	0.0140363
MRPL49	MRPL54	0.528842
SRRM1	SMU1	0.0871659
RPLP1	NCL	0.741577
MED1	MED12	0.995907
CDK9	MLLT1	0.8799110000000001
EIF3B	USP10	0.07514680000000001
MRPL48	MRPL58	0.996669
SUZ12	JARID2	0.28675300000000004
CCDC124	MRTO4	0.241943
NAT10	C12orf43	0.264422
NOLC1	EIF5B	0.0
HNRNPUL1	DDX3X	0.901963
RBM19	NOC3L	0.218984
RPL13A	CHERP	0.0919083
MRTO4	RPL36A	0.38038
ZNF768	DDX54	0.5250739999999999
RPS2	RPL15	1.0
C8orf33	CEBPZ	0.13653800000000002
PHC2	SCML2	0.283621
GNL3	WDR12	0.175992
BCL11A	RBBP7	0.280793
ZNF768	ZNF512	0.705226
RPS25	EBNA1BP2	0.989306
PSMA6	PSME2	0.8276290000000001
RPL4	HNRNPC	0.659975
SLC25A5	RPL34	0.192655
RPL6	EIF5B	0.0
YBX3	YBX1	0.455246
BRD9	ARID1A	0.725585
MBTPS1	PLXNA1	0.457254
TMEM209	NUP210	0.5167970000000001
RPL5	RPL10	1.0
SYT1	VSNL1	0.8334389999999999
RPL37A	RPL22L1	0.0
CDK2	CDKN1C	0.998208
CEBPA	C14orf80	0.133451
SPEN	SRSF11	0.0
CALR	ENO3	0.970726
DARS	MARS	0.999987
ZCRB1	DDX27	0.250594
RPS27L	MPG	0.158478
ANAPC2	ANAPC13	0.992388
RSRC1	PAXBP1	0.990704
PUM3	EIF2S1	0.043694300000000005
MRPL44	TRUB2	0.28192399999999995
DDX10	WDR12	0.111347
KRI1	ESF1	0.0871576
DSN1	NSL1	0.999996
H1F0	BRIX1	0.7639319999999999
ZC3H18	SRRM1	0.824973
NUDT2	TXN2	0.0671653
NVL	NOC3L	0.9463
UBE2T	ETF1	0.443483
FAM118B	FAS	0.6229180000000001
LTV1	RPL7L1	0.124999
DDX23	DDX3X	0.0
UBE2N	SNX12	0.308409
C16orf62	COMMD4	0.682281
PPAN-P2RY11	UPF1	0.804201
PSMA5	PSMB6	0.217061
GAR1	LARP1	0.704585
DDX21	AVEN	0.195725
NOP2	UTP3	0.433966
NIP7	ZCRB1	0.150791
MRPL57	MTERF3	0.589611
C8orf33	NMNAT1	0.174373
RPS18	RPS21	0.766474
NAT10	IMP3	0.236243
PLEKHG3	SSH2	0.830983
CCNE1	CCNE2	0.586024
RPLP1	FAU	0.58311
RPS6	HNRNPC	0.37773
NDUFA5	NDUFB3	0.25848000000000004
ECSIT	NDUFV1	0.121121
EEF2	H2AFX	0.0
CARNMT1	LENG9	0.981289
TCERG1	SF3A3	0.541979
TTC30A	ANKRD55	0.349554
DAB2	TMOD1	0.120431
RPL26L1	RPLP2	0.995012
CHERP	RPL36A	0.10436199999999997
BRIX1	DDX24	0.999834
DIMT1	ZFP62	0.0
RPS9	G3BP1	0.995854
ZBTB20	MYO5C	0.380657
RBM19	LARP1	0.427228
RPL29	SLC25A3	0.0
BRD9	BRD7	0.123053
SNW1	PRPF40A	0.0
PFDN4	PFDN5	0.59534
PRRC2C	RIOX1	0.194323
RPL4	ZNF622	0.72642
RPL10A	RPL27	1.0
ITPA	HYI	0.6908989999999999
CCDC59	LTV1	0.0738723
SRP14	G3BP1	0.194323
AATF	CEBPZ	0.321353
BUD13	GTPBP4	0.342777
RPL39	RPL21	0.999599
DDX21	EBNA1BP2	0.999999
NOP2	RBM34	0.999969
SRSF9	MSH6	0.289108
LTV1	BUD13	0.127194
PABPC1	RPL27A	0.7617109999999999
LDHAL6B	GSTP1	0.0
NUDT21	PRPF40A	0.0
DDX56	GPATCH4	0.534049
ZNF446	ZNF263	0.108694
RPS19	RPS20	0.999827
RSL1D1	GTPBP4	0.999669
MTMR3	PNO1	0.385923
MRM3	MRPL9	0.2599
SYT1	GPM6A	0.319639
DYNLL2	DYNLL1	0.384302
DDX54	DDX27	0.493743
MSH6	PRPF40A	0.106877
NAP1L4	RPSA	0.0679379
NVL	ZCCHC9	0.328104
SUPT16H	RPS27A	0.07645650000000001
CTR9	PAF1	0.996073
ETV5	DET1	0.7893560000000001
HIST1H1B	TSR1	0.13911700000000002
BRK1	RAPH1	0.254732
CD2BP2	SNRPB	0.390018
AMPD2	METTL1	0.6808069999999999
RPL18	RPS3A	1.0
DTD1	DHX16	0.724321
PKP2	FAM83A	0.171184
LRRFIP1	ACTA1	0.0
BOP1	LYAR	0.427214
MARF1	EDC3	0.448724
GTPBP4	NGDN	0.342777
ACTN4	LRRFIP1	0.08584939999999999
MRPS26	ESF1	0.0
DPYSL4	L1CAM	0.5830649999999999
NAP1L4	RPS27A	0.0702278
CWC22	SPEN	0.0883903
DRG1	NOL6	0.14852200000000002
DDX54	UTP3	0.2102
SRSF10	SRRM2	0.997696
DBN1	COBL	0.228764
CTTN	AKAP2	0.201662
YBX3	POP1	0.243129
CXXC1	BOD1L1	0.790716
FASTKD2	MRPL58	0.255227
RPL5	RPS16	0.999998
PABPC1	SRP14	0.106935
LLPH	DHX57	0.35777600000000004
RPL6	RPL3	1.0
TAF4	TAF10	0.998099
ZBTB11	ZNF512	0.943585
TOE1	IMP3	0.303195
RBM39	SRSF6	0.987898
NDUFB10	NDUFS3	0.430191
UTP23	NOC4L	0.34545
ING3	TRRAP	0.990854
DAB2	INF2	0.164212
TAGLN	ISOC1	0.0039449
EBNA1BP2	NOP56	0.997765
SRP68	DDX55	0.0948011
WDR1	SORBS2	0.62802
YWHAB	SFN	0.975914
BRIX1	DHX30	0.997658
TPR	SRSF7	0.979537
EEF2	ZNF622	0.0
PTCD1	MRPL28	0.319128
ADRM1	PSMC3	0.99994
VAMP2	MAPT	0.30694
ZBTB24	RBMX2	0.133243
BAZ1B	RPL23A	0.121616
KPNA1	KPNA6	0.7083079999999999
SDC3	EPHB3	0.151455
SLC12A2	SLC12A9	0.365568
BTF3	RPL34	0.639682
CSNK2B	VSX1	0.377239
THOC2	CDK12	0.476751
RPL36	MPG	0.306357
GPAM	MTDH	0.123789
GNL3L	ZNF771	0.0
RBM34	RPL35	0.17085699999999998
PRPF19	PRPF40A	0.985334
BTBD10	CDC20	0.104168
GNAS	GNG12	0.313452
RACK1	SND1	0.916432
PPM1G	SF3A1	0.0
EEF1B2	RPL39	0.0
BRIX1	NOP56	0.989159
BTF3	RPS8	0.8208190000000001
MSH6	IK	0.0
PSMD2	PSMD14	1.0
MCM2	FNBP1L	0.493448
RPS15	RPL3L	0.0
DDX23	DHX9	0.0
DRG1	SKIV2L	0.31495
MED7	MED14	0.929
MRPS30	MRPL19	0.998543
DDX31	DHX57	0.376994
H1F0	GNL2	0.477934
CCDC86	NIFK	0.630361
RNPS1	SRSF11	0.970262
BRK1	NCKAP1	0.355367
EIF5B	RPL27A	0.127887
RPS13	RPL13	1.0
RPS13	ZSCAN25	0.225755
DRG1	TTF1	0.0
TOP2B	SMARCA2	0.801918
DDX31	RPL17	0.959462
COPS7B	COPS4	0.997209
NOC2L	IMP3	0.303195
ZCRB1	RPS17	0.220348
ABLIM1	ACTRT1	0.119459
DDX27	DKC1	0.999688
HP1BP3	RBM28	0.99815
NMNAT1	STAU2	0.0928646
TTI1	ATR	0.265096
MRPL11	MRPL19	0.978323
EIF2S1	TUFM	0.173544
SUPT16H	RPL26	0.0121738
SPTY2D1	PHAX	0.190535
SMARCB1	DPF2	0.97591
HNRNPA0	HNRNPA1	0.995819
PQBP1	SART1	0.8558889999999999
NAA35	FBXO38	0.171414
RPS29	SRP14	0.178248
HIST1H1E	RPS4X	0.654914
RPS18	RPL22L1	0.0
CDT1	RBL2	0.0
HIST1H1B	TUFM	0.0
NPM1	NOP10	0.172535
NCL	TRMT112	0.0764855
TTC37	UBA52	0.0924993
MEPCE	RPS7	0.208963
BTBD3	BLZF1	0.0896083
CCDC59	NVL	0.296283
COMMD7	FAM45A	0.670801
EFTUD2	CDC73	0.968876
HSP90AA1	HSPA4	0.696837
UTP14A	MRTO4	0.804136
POP1	PES1	0.820125
HSP90AA1	HIST1H1A	0.0
UBE3A	PSMA8	0.0
YBX2	ZC3H10	0.108699
RPS27L	RPS14	0.11457
GRAP2	AKAP10	0.8368260000000001
NDUFA12	NDUFS1	0.866136
TRIM44	FAM193B	0.151455
RBM19	RPL26	0.5463100000000001
NFKBIL1	ZRANB2	0.8361790000000001
ZNF689	BMS1	0.2162
EDEM3	ARSA	0.192248
PSMB5	AKIRIN2	0.998056
MRPL40	MRPL9	0.999991
TMUB1	STOML2	0.155588
DIMT1	RPL18	0.118786
RPL37A	RPS21	0.0708103
RPS27L	YBX1	0.0
GALNT18	IL17RA	0.0964195
FOCAD	SKIV2L	0.214858
TIMP2	FECH	0.6293350000000001
IFRD2	EEF1A1	0.0960696
SSB	RPL21	0.08085089999999999
SKI	CCDC121	0.151455
XRN2	LLPH	0.370369
SYP	NAPB	0.556438
CCDC59	SF3B2	0.0944976
SLC7A6OS	TSSC4	0.583025
RPS21	FAU	0.0
BCAS2	AQR	0.985393
RPS16	RPS3	1.0
SERBP1	USP10	0.254465
TGM1	CPA4	0.460449
NUFIP1	CAMK2A	0.397246
YBX2	ZNF768	0.185937
ERFE	HYAL2	0.469536
RPLP1	GRWD1	0.34034000000000003
PPP1R2	ZFYVE9	0.28781100000000004
PBK	LGALS9	0.927871
ARID2	TBL1XR1	0.0
RPL8	RPL11	1.0
HLA-C	EIF2AK3	0.0364249
CFL1	SSH2	0.790315
RFC2	USP10	0.158719
GSR	FUBP1	0.7931819999999999
CRLF3	MEX3B	0.171414
SF3B2	PAPD5	0.265096
RSBN1L	LYAR	0.21503000000000005
WBP2NL	INO80E	0.0
RPSA	IGF2BP1	0.106902
SYN2	NCAM1	0.17455
USP9Y	NAE1	0.0
RPL36A	RPS5	0.615441
ZNF689	MYBBP1A	0.18988
DDX27	WDR12	0.259965
CTTN	TMOD3	0.15813
ZBTB24	RPS5	0.0272833
U2AF1L5	RBM39	0.922761
CNST	CSRNP1	0.151455
CYTIP	CYTH2	0.973944
RRBP1	TUFM	0.06476810000000001
RPS26	TSR1	0.139771
MED18	MED7	0.995482
PFDN1	LMNB2	0.196084
USP24	REEP1	0.140692
NOL6	EEF1A1	0.0896083
BASP1	MYLK	0.213136
RPS2	NSUN2	0.652478
RAI14	CORO1C	0.758275
EEF1B2	EGFL7	0.100589
ZNF668	BMS1	0.26324699999999995
SSB	RPS17	0.104883
CCT7	CCT2	1.0
DHX29	C12orf43	0.101877
RPL22	HSP90AB1	0.491307
HIST1H1B	RPL13	0.829058
RPL12	SND1	0.434515
VPS4B	CAPN7	0.595145
TBCE	ACTR3	0.669205
ZNF512	NOL10	0.262825
MRPL32	MRPL47	0.99779
POP1	MRTO4	0.8579469999999999
EPHA5	EPHB3	0.151455
MARS	AIMP2	0.99929
DDX17	CDK12	0.08494260000000001
KAT2A	MBIP	0.92617
PSME1	PSME2	0.967461
IFRD2	SND1	0.165228
CTTN	TPM2	0.206181
SF3B2	RIOX2	0.14415999999999998
HSP90AA1	RPL19	0.933369
MRPL15	RCC1L	0.487621
IL17RA	COL18A1	0.101588
ZC3H8	MRPS22	0.233638
RPL23	RPL35A	0.999718
ABT1	YTHDC2	0.166206
RUVBL1	CDK12	0.0600416
KLHL12	FUS	0.0
MPPED1	PHKB	0.968041
RPS27L	NAP1L4	0.0302849
MYO1B	ACTN1	0.212146
C3orf33	BSG	0.329957
PRPF3	CCDC97	0.0
UTP14A	LIN28B	0.161466
CD2BP2	EIF2S2	0.0429512
GIPC2	SH3BP4	0.56323
KIAA1549	ABCC4	0.175861
YTHDC1	PTCD1	0.270861
LRIG1	GALNT7	0.111536
MED23	MED14	0.999865
CCDC86	SKIV2L	0.115551
CEP170P1	CEP170B	0.133456
RPS27L	RPL12	0.0896083
GNPTG	CDC16	0.933377
KRI1	NKRF	0.58921
EIF2S1	RPS13	0.972975
AATF	TTF1	0.163701
KRI1	FARS2	0.264241
MYLK	RAI14	0.222002
PWP1	IMP4	0.565022
ZUFSP	POGK	0.140692
AP3S1	AP3M2	0.531714
MYO5B	ABLIM1	0.7902600000000001
ATP6V1B1	HK1	0.0
RPS10	NOP58	0.0696841
RPS29	RPS17	0.288177
RBM19	RIOX1	0.0
ZSCAN22	ZKSCAN3	0.238157
BMS1	DDX47	0.0
EXOSC2	EXOSC1	0.999994
MAPK14	MKNK1	0.980451
RRP1B	PES1	0.446234
PLEKHO1	KIAA1671	0.128057
PLRG1	PRPF31	0.0
TYMP	PPL	0.439122
HAUS2	HAUS4	0.998549
ZWILCH	SCFD2	0.165074
ZNF622	RPL7L1	0.10666
ZNF512	BOP1	0.624203
HIST1H2BL	HPCA	0.5830649999999999
RABEP2	EHBP1	0.171414
C8orf33	UPF1	0.14415999999999998
GPM6B	RAB3A	0.643612
NAP1L1	RPS8	0.985126
NEXN	ABLIM1	0.527686
STAG2	SMC3	0.97592
SMARCB1	SMARCE1	0.999978
RPL22L1	ARHGAP27	0.0
RRP8	NMNAT1	0.163701
MT-ND5	NDUFS4	0.1922
PSMA8	PSMD2	0.7451770000000001
RBM34	CANX	0.0
SCARA3	COLEC12	0.606266
CACNA2D1	HYAL2	0.27714
FARS2	HERC5	0.202889
DDX50	LLPH	0.432575
CLK2	NKAP	0.313012
TBL1X	DPF3	0.0
RAB33A	SPHK1	0.0
MRTO4	WDR36	0.804295
RPS16	RPL22	0.999961
RPL13A	LTV1	0.133707
FAM160A1	HOOK1	0.100611
GLYR1	NOP56	0.999748
NEK2	CDC27	0.0775497
EAF1	EAF2	0.767033
RPP30	POP7	0.145197
TUFM	RPL3	0.939397
DDX50	SRP72	0.782629
DDX55	NIP7	0.354204
DDX31	GNL3	0.989802
C15orf39	RREB1	0.128057
MRPL14	MRPL30	0.971898
EEF1B2	RPS15A	0.999742
SAFB	MCM2	0.7133189999999999
CDKN3	CDKN1B	0.192166
PWP1	HERC5	0.480698
RPS3A	RPS5	1.0
SSB	RPS8	0.704508
NIP7	NOL10	0.152728
PSMD5	PSMD13	0.0965305
DBI	ETFB	0.844612
RPL35A	RPS9	0.999947
RPL19	RPL30	1.0
RTL8A	RTL8C	0.128057
SNRNP40	SMNDC1	0.783274
RPL18A	NACA2	0.156348
ZNF768	PHAX	0.111732
RRP1B	MYBBP1A	0.925611
EEF1G	RPL36AL	0.7373149999999999
HECTD2	RNF166	0.974084
ADRM1	UCHL5	0.985828
TRA2B	THRAP3	0.918939
NDUFB1	NDUFA5	0.511157
ZNF629	SPOUT1	0.122025
PRPF3	PHF5A	0.0223548
ANKRD13C	ZNF627	0.133456
UGGT2	CHPF	0.172522
RPL24	MTHFD1	0.684891
MRTO4	DDX24	0.996999
ZNF444	ZBED9	0.353732
RFC3	USP10	0.485275
THOC5	THOC7	0.999975
RANBP1	COMMD9	0.285615
RPL5	DIMT1	0.882582
AUNIP	ITPKC	0.151455
CTCF	HERC5	0.390587
MTHFD1	RPL30	0.990164
MRPL15	MRPL30	0.997892
SRP14	RPL27A	0.97589
CORO2A	CORO1C	0.588803
CUL5	ELOB	0.68042
SYT3	SYT10	0.171414
RMND5A	ZCCHC2	0.890086
BYSL	RPS27A	0.104198
MED9	MED12L	0.556438
DRG1	RSL24D1	0.0
HYKK	GLRX3	0.0
SF3B2	LLPH	0.335693
RPL13A	SND1	0.888227
NEPRO	RPP40	0.390018
ARHGAP21	AKAP2	0.450691
OCRL	SEC31A	0.115879
KNOP1	ZC3H8	0.33107800000000004
HIST1H1C	DDX47	0.109263
LDHAL6B	ARF1	0.885555
PPIE	ZNF830	0.998355
TMEM132A	POGLUT1	0.341886
RRP15	ZNF770	0.178733
RPAIN	CDK7	0.0
KIAA0391	ANKRD28	0.125737
KCTD2	KCTD5	0.995977
RPS16	YBX3	0.200439
FARS2	FYTTD1	0.102209
NOP53	ZC3H10	0.17669
RPL13A	RPL35A	0.999999
RPL18	NHP2	0.0394825
H1F0	EIF3B	0.0
RPS11	RPS15A	0.999993
LENG9	TAB1	0.112484
CEBPZ	GNL3	0.8325940000000001
MED8	MED13	0.999857
FABP7	PDCD6IP	0.852808
CELA2B	MRM2	0.579732
RNF10	CD2AP	0.564099
HMGB2	MYO5C	0.106503
SMURF1	FLCN	0.151455
GPATCH4	LARP7	0.832664
TAF1D	TAF1C	0.951987
HIST1H1D	RPL30	0.0
RPS2	RACK1	0.999973
GNL3L	C12orf43	0.144789
SLC25A3	HIST1H1D	0.35163
PHF10	SMARCC1	0.192211
GADD45GIP1	MRPL54	0.381218
YBX3	SURF6	0.18988
GAR1	BMS1	0.424026
BTN2A2	PTK7	0.153202
DDX55	REXO4	0.0924841
RPS15	RPL37	0.97593
MED11	MED29	0.962902
UTP23	RRS1	0.6201399999999999
RELT	STK39	0.816182
PGK2	TSFM	0.917598
RHOG	USP3	0.151455
EIF1AX	NSUN2	0.448724
KPNB1	SRSF11	0.598043
RPL7A	EEF2	0.998313
RPS10	RPS12	0.999991
GNL3	ZCCHC3	0.299653
SERBP1	GNL2	0.345218
GPATCH4	C1orf35	0.934819
FITM2	GP1BB	0.12495
ZSCAN25	RPS26	0.220348
MRPL18	MRPL22	0.998636
RPL5	RPS12	1.0
ZNF574	DHX57	0.321912
RBM34	NIP7	0.998821
CCNC	MED13	0.963212
ZNF629	SMARCA5	0.079886
CTCF	WDR12	0.16581700000000002
RPS11	ZFP62	0.0
RBMX2	UPF1	0.08136399999999999
MED30	MED25	0.8525219999999999
AATF	FOCAD	0.13574
CWC22	SRSF7	0.898525
XRN2	ZCCHC9	0.360083
ILK	LIMS1	0.993452
RPL32	GRWD1	0.0
ZC3H7A	BIRC7	0.8899799999999999
SSB	TRMT112	0.0
RPL10L	NOL6	0.0
RPL15	PES1	0.8724049999999999
GON7	MFAP3	0.165074
SSB	RPS21	0.117305
NOC4L	RPF2	0.105088
BEGAIN	PCYT1A	0.151455
CKAP4	NDUFA12	0.392436
MRPL13	SLC25A10	0.31495
CEBPZ	RBM19	0.190535
ZNF263	SCAND1	0.222827
SSB	RPL11	0.419477
RPL18	G3BP1	0.978163
DSTN	UPP1	0.40983
MLXIP	GOLPH3L	0.140692
FOCAD	ZBTB24	0.0
MCM6	MCM7	0.993956
SF3B3	SMNDC1	0.995842
PSMB5	TTF2	0.914572
CALML3	PLEC	0.5554600000000001
RPS14	NMNAT1	0.0925023
TTC14	U2AF1L5	0.0
ARID1B	BICRA	0.222827
YBX3	RPL39	0.0
NUP214	NUPL2	0.386706
RPS15	HNRNPC	0.148749
RPS25	G3BP2	0.0264588
RPS11	RRBP1	0.645895
UTP18	C12orf43	0.158478
ZBTB24	NOL6	0.0
POLR1C	POLR3D	0.999709
NUDT21	SNU13	0.0
SNIP1	GPATCH8	0.0707952
CCDC86	RTCB	0.292026
TCIRG1	CCDC115	0.185546
HIST1H1B	RPS15	0.128245
LRRFIP2	ACTG1	0.175031
HSP90AA1	RBM34	0.0152834
ARID2	SMARCD3	0.36375
INTS5	INTS6	0.113652
HGH1	CCT6B	0.0
NSUN2	RPS3A	0.670392
IGF2BP2	MTERF3	0.353664
UTP20	G3BP1	0.0
CFL1	ACTRT1	0.102354
MAGOHB	SCRN3	0.0
NMNAT1	ZCCHC3	0.08227899999999999
GNL2	NOL12	0.911347
NDUFA5	NDUFA8	0.438065
REPS1	NUMB	0.258137
SNRNP40	SNRPA1	0.465344
RBM39	SRSF5	0.970006
SRRM1	POP1	0.299653
ZBTB24	WDR36	0.0
MAK16	MRTO4	0.145739
IGF2BP1	RPS3A	0.772854
CRNKL1	SNRNP40	0.975887
SEC13	PKP3	0.278993
UTP20	RPL12	0.0
RPLP0	RPL13	1.0
CALB2	SNCB	0.6375390000000001
RPL36A	PES1	0.756308
ALDOA	GSTO2	0.787701
TTF1	GLYR1	0.823154
CALM1	CORO1B	0.287904
FARS2	DDX21	0.237034
RPS10	RPL6	0.999966
AATF	ZNF689	0.140468
BCL11A	GATAD2B	0.167881
NSD2	MOV10	0.404509
HADHA	ZNF622	0.5
SRRM1	ZCCHC9	0.196813
MRPL49	MRPL35	0.815401
NOL12	NOL10	0.10671300000000003
