structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z
9598,92,146022058,BS,"GiRt","gigantocellular group, left",116841525,93,147,126,-2.0,-35.0,-38.0
9143,92,146022042,BS,"7","facial motor nucleus, left",114298942,98,147,125,-7.0,-34.0,-38.0
9137,92,146022026,BS,"6","abducens nucleus, left",114256176,94,147,128,-3.0,-37.0,-38.0
9677,92,146021976,BS,"Sp5","spinal trigeminal nucleus, left",115872463,99,147,126,-8.0,-35.0,-38.0
9492,92,146021960,BS,"Pn","pontine nuclei, left",120296212,97,147,115,-6.0,-24.0,-38.0
9206,92,146021944,BS,"Mo5","motor nucleus of trigeminal nerve, left",114451695,101,147,126,-10.0,-35.0,-38.0
9178,92,146021928,BS,"SOC","superior olivary complex, left",116836991,97,147,123,-6.0,-32.0,-38.0
9155,92,146021896,BS,"SubC","nucleus subceruleus, left",120292204,97,147,127,-6.0,-36.0,-38.0
9698,92,146021980,BS,"8Ve","vestibular nuclei, left",116862377,98,153,137,-7.0,-46.0,-44.0
9677,92,146021964,BS,"Sp5","spinal trigeminal nucleus, left",114738752,98,154,134,-7.0,-43.0,-45.0
9598,92,146021932,BS,"GiRt","gigantocellular group, left",120028857,94,154,133,-3.0,-42.0,-45.0
9561,92,146021916,BS,"IO","inferior olivary complex, left",112746582,98,156,127,-7.0,-36.0,-47.0
9642,92,146022028,BS,"RaM","raphe nuclei of medulla",119921570,91,151,128,0.0,-37.0,-42.0
9698,92,146021994,BS,"8Ve","vestibular nuclei, left",114510345,96,150,133,-5.0,-42.0,-41.0
9598,92,146021962,BS,"GiRt","gigantocellular group, left",119970526,93,151,129,-2.0,-38.0,-42.0
9492,92,146021946,BS,"Pn","pontine nuclei, left",113448831,96,152,114,-5.0,-23.0,-43.0
9178,92,146021930,BS,"SOC","superior olivary complex, left",116897463,97,151,128,-6.0,-37.0,-42.0
9158,92,146021914,BS,"RPn","pontine raphe nucleus, left",116877362,89,150,131,2.0,-40.0,-41.0
9161,91,139427995,BS,"PRF","pontine reticular formation, left",114491965,95,140,121,-4.0,-30.0,-31.0
9152,91,139427979,BS,"MPB","medial parabrachial nucleus, left",114353974,96,139,126,-5.0,-35.0,-30.0
9152,91,139428093,BS,"MPB","medial parabrachial nucleus, left",113762043,96,130,129,-5.0,-38.0,-21.0
9075,91,139428029,BS,"SNR","substantia nigra, pars reticulata, left",117347360,95,131,122,-4.0,-31.0,-22.0
9074,91,139428013,BS,"SNC","substantia nigra, pars compacta, left",114121950,94,131,121,-3.0,-30.0,-22.0
9067,91,139427997,BS,"VTA","ventral tegmental area, left",114123534,93,131,122,-2.0,-31.0,-22.0
9020,91,139427981,BS,"CnF","cuneiform nucleus, left",113767896,96,130,130,-5.0,-39.0,-21.0
9020,91,139427965,BS,"CnF","cuneiform nucleus, left",113748044,95,125,131,-4.0,-40.0,-16.0
9492,91,139428123,BS,"Pn","pontine nuclei, left",113833748,96,129,112,-5.0,-21.0,-20.0
9456,91,139428091,BS,"MBRa","midbrain raphe nuclei, left",114492874,91,125,127,0.0,-36.0,-16.0
9074,91,139428059,BS,"SNC","substantia nigra, pars compacta, left",114115330,93,128,120,-2.0,-29.0,-19.0
9067,91,139428043,BS,"VTA","ventral tegmental area, left",114120385,92,127,121,-1.0,-30.0,-18.0
4257,9,127687542,CX,"CA4","CA4 field, left",113670034,119,126,109,-28.0,-18.0,-17.0
4258,9,127687510,CX,"DG","dentate gyrus, left",1408739,116,126,109,-25.0,-18.0,-17.0
4251,9,127687621,CX,"S","subiculum, left",1408735,115,129,109,-24.0,-18.0,-20.0
4432,8,127687857,CX,"ILr","rostral group of intralaminar nuclei, left",112380306,99,100,98,-8.0,-7.0,9.0
4534,8,127687981,CX,"Pa","paraventricular nuclei, left of thalamus, left",111334757,100,104,98,-9.0,-7.0,5.0
4440,10,139379746,CX,"LGd","dorsal lateral geniculate nucleus, left",111350063,117,111,117,-26.0,-26.0,-2.0
4444,10,139379912,CX,"MG","medial geniculate complex, left",111353030,109,111,117,-18.0,-26.0,-2.0
4506,10,139379864,CX,"R","reticular nucleus of thalamus, left",113186800,114,97,117,-23.0,-26.0,12.0
4432,10,139379832,CX,"ILr","rostral group of intralaminar nuclei, left",112946263,100,90,117,-9.0,-26.0,19.0
4428,10,139379808,CX,"DTP","posterior group of nuclei, left",112953257,105,102,117,-14.0,-26.0,7.0
4322,10,139379744,CX,"Cl","claustrum, left",113171144,128,98,118,-37.0,-27.0,11.0
4282,10,139379910,CX,"BCd","body of caudate nucleus, left",111353065,113,87,117,-22.0,-26.0,22.0
4506,10,139379748,CX,"R","reticular nucleus of thalamus, left",113979443,122,112,117,-31.0,-26.0,-3.0
4322,10,139379914,CX,"Cl","claustrum, left",113250881,132,108,117,-41.0,-26.0,1.0
4258,10,139379866,CX,"DG","dentate gyrus, left",1406549,121,119,117,-30.0,-26.0,-10.0
4256,10,139379834,CX,"CA3","CA3 field, left",113185243,122,117,117,-31.0,-26.0,-8.0
4254,10,139379794,CX,"CA1","CA1 field, left",113185244,124,121,117,-33.0,-26.0,-12.0
4251,10,139379778,CX,"S","subiculum, left",113185245,114,119,117,-23.0,-26.0,-10.0
9016,9,139379878,CX,"ICjl","interstitial nucleus of Cajal, left",111938332,93,113,109,-2.0,-18.0,-4.0
9048,9,139379846,CX,"Dk","nucleus of Darkschewitsch, left",113817850,93,112,109,-2.0,-18.0,-3.0
9450,9,139379830,CX,"EW","Edinger-Westphal nucleus, left",113819090,92,116,109,-1.0,-18.0,-7.0
9067,9,139379790,CX,"VTA","ventral tegmental area, left",111938261,101,119,109,-10.0,-18.0,-10.0
4395,9,139379758,CX,"DTA","anterior group of nuclei, left",113819473,102,85,109,-11.0,-18.0,24.0
4395,9,139379741,CX,"DTA","anterior group of nuclei, left",112147755,101,85,109,-10.0,-18.0,24.0
9075,9,139379723,CX,"SNR","substantia nigra, pars reticulata, left",111938262,105,116,109,-14.0,-18.0,-7.0
4432,9,139379844,CX,"ILr","rostral group of intralaminar nuclei, left",113905403,103,92,109,-12.0,-18.0,17.0
4417,9,139379828,CX,"DTLv","lateral group of nuclei, left, ventral division",113819189,107,102,109,-16.0,-18.0,7.0
4282,9,139379739,CX,"BCd","body of caudate nucleus, left",112155004,110,86,109,-19.0,-18.0,23.0
4281,11,139379826,CX,"TCd","tail of caudate nucleus, left",113072995,126,100,129,-35.0,-38.0,9.0
4256,11,139379770,CX,"CA3","CA3 field, left",113328411,116,104,129,-25.0,-38.0,5.0
4255,11,139379754,CX,"CA2","CA2 field, left",112522348,120,101,129,-29.0,-38.0,8.0
4254,11,139379737,CX,"CA1","CA1 field, left",113380929,119,108,129,-28.0,-38.0,1.0
4251,11,139379717,CX,"S","subiculum, left",113380930,110,108,129,-19.0,-38.0,1.0
4593,8,127687963,CX,"SO","supraoptic nucleus, left",112456369,110,117,98,-19.0,-7.0,-8.0
4288,8,127687851,CX,"Pu","putamen, left",112718106,123,113,98,-32.0,-7.0,-4.0
